time,ECG,EEG,HR,foot GSR,hand GSR,TEMP,SpO2,DustDensity,NoiseLevel,marker
830.7741935483871,0.034,-0.0055,206.0,3.824,21.338,37.26248994034962,96.85155584175364,20.0,69.28914326710448,0
830.8387096774194,0.038,-0.0044,206.0,3.808,21.338,37.28792882563297,96.85458931369028,20.0,69.0807640051026,0
830.9032258064516,-0.362,-0.0029,206.0,3.79,21.343,37.261762841753146,96.96138796899363,20.0,69.84029891165068,0
830.9677419354839,0.079,-0.0021,94.0,3.776,21.348,37.32258549460736,96.78112089793407,20.0,70.10037908707,0
831.0322580645161,0.11,-0.0083,94.0,3.767,21.35,37.28998210628521,96.82532228517942,20.0,69.3455167616783,0
831.0967741935484,0.115,0.0,94.0,3.761,21.349,37.29948342482745,96.42703941346907,20.0,67.6199929897267,0
831.1612903225806,0.056,-0.0097,94.0,3.752,21.347,37.316082403685066,96.70579478027206,20.0,69.96553489167295,0
831.2258064516129,0.057,-0.0105,94.0,3.755,21.344,37.27922439851767,96.42139807075792,20.0,69.72513957117414,0
831.2903225806451,0.06,-0.0131,94.0,3.76,21.34,37.33075873510059,96.62338436861684,20.0,68.75381420415468,0
831.3548387096774,0.052,0.004,94.0,3.761,21.348,37.277127323565885,96.96812754182172,20.0,69.78536728790976,0
831.4193548387096,0.043,-0.0101,94.0,3.762,21.41,37.29822922011541,96.92104513052917,20.0,73.15091920578313,0
831.483870967742,-0.336,-0.0115,94.0,3.755,21.479,37.3344765043942,96.6748130694246,20.0,69.63605672703521,0
831.5483870967741,0.11,-0.0135,93.0,3.746,21.576,37.2801787941117,96.77074311711552,20.0,73.67599768746123,0
831.6129032258065,0.135,0.004,93.0,3.735,21.708,37.311087311215445,96.94815682251566,20.0,71.83487588868641,0
831.6774193548387,0.128,-0.0119,93.0,3.726,21.859,37.29128866534584,97.25258780184193,20.0,70.63895531009791,0
831.741935483871,0.074,-0.0151,93.0,3.718,22.019,37.287752863715454,96.99854092017009,20.0,69.79717646283139,0
831.8064516129032,0.088,-0.0095,93.0,3.711,22.184,37.23942401586277,97.12564450407136,20.0,70.40942552358219,0
831.8709677419355,0.081,0.0037,93.0,3.703,22.347,37.35584659968805,96.82919658499968,20.0,69.86965887291296,0
831.9354838709677,0.078,-0.0041,93.0,3.695,22.51,37.31532689480958,96.9661682514256,20.0,69.69159345209728,0
832.0,0.073,0.0009,93.0,3.686,22.659,37.32619249358861,96.34207632794735,20.0,69.44289683180055,0
832.0645161290323,0.114,-0.0077,93.0,3.676,22.796,37.324014151935344,96.8818177561586,20.0,70.53858297928846,0
832.1290322580645,-0.379,0.0015,93.0,3.669,22.916,37.26671438525152,96.84103220206664,20.0,67.42197644257261,0
832.1935483870968,0.109,0.0092,96.0,3.664,23.022,37.31211637750846,96.53396282171867,20.0,69.51850496441253,0
832.258064516129,0.122,0.0052,96.0,3.662,23.109,37.314095269924735,96.5203651629306,20.0,67.749006541258,0
832.3225806451613,0.095,0.0136,96.0,3.663,23.178,37.32737217959716,96.76731593781916,20.0,67.7966681712519,0
832.3870967741935,0.038,-0.0037,96.0,3.665,23.294,37.269862840121526,97.05503665781234,20.0,70.29909670165179,0
832.4516129032259,0.038,-0.0177,96.0,3.668,23.331,37.30096629853155,97.09112705601842,20.0,68.10402611739225,0
832.516129032258,0.026,-0.025,96.0,3.674,23.361,37.305187463193946,96.56864694294448,20.0,67.97033703467562,0
832.5806451612904,0.016,-0.0195,96.0,3.681,23.386,37.29856563547719,97.08693132693222,20.0,67.60457265728203,0
832.6451612903226,-0.344,-0.0044,96.0,3.691,23.397,37.28606879094708,96.96756009154925,20.0,67.30061052734025,0
832.7096774193549,-0.01,-0.0152,96.0,3.703,23.405,37.28594021824522,96.666554999778,20.0,68.07328215857152,0
832.7741935483871,0.095,-0.0053,96.0,3.715,23.396,37.31707759214961,96.7932120270978,20.0,67.06360701496214,0
832.8387096774194,0.1,0.0047,96.0,3.73,23.379,37.29747104908551,96.80646875702423,20.0,69.30388665151474,0
832.9032258064516,0.042,-0.0111,96.0,3.745,23.359,37.30268607235779,96.69313547105132,20.0,67.62417815552136,0
832.9677419354839,0.059,-0.0066,96.0,3.762,23.335,37.273542179076266,96.8136703804776,20.0,65.5335249216264,0
833.0322580645161,0.044,-0.005,96.0,3.78,23.309,37.281858702817566,96.48241153750794,20.0,66.98209084156471,0
833.0967741935484,0.023,0.0055,96.0,3.797,23.279,37.33546307601802,97.21971167100403,20.0,69.65668496857582,0
833.1612903225806,-0.006,-0.0156,96.0,3.814,23.241,37.30763716614166,96.73835304378836,20.0,67.23453309861777,0
833.2258064516129,-0.014,0.0031,96.0,3.832,23.2,37.349215560640765,96.73686196614436,20.0,67.67634639151176,0
833.2903225806451,-0.455,-0.0005,96.0,3.851,23.153,37.30136543738524,96.3479663948416,20.0,70.69021208812423,0
833.3548387096774,0.025,-0.0052,96.0,0.0,23.1,37.26806227970239,96.62394332977374,20.0,69.70206854481131,0
833.4193548387096,0.029,-0.0049,96.0,3.888,23.042,37.352831898230725,96.92949679717364,20.0,71.96915440067917,0
833.483870967742,0.029,-0.0023,96.0,3.905,22.984,37.32774816684574,96.61888647319364,20.0,71.48967903891412,0
833.5483870967741,-0.024,-0.0055,96.0,3.924,22.933,37.34444935883315,96.76546990711223,20.0,70.64012080709125,0
833.6129032258065,-0.009,-0.0164,97.0,3.943,22.871,37.264350577328685,96.61605483124592,20.0,70.04531543202258,0
833.6774193548387,-0.002,-0.0082,97.0,3.964,22.819,37.2522064204241,97.10313410066402,20.0,69.00666127443917,0
833.741935483871,-0.003,-0.0036,97.0,3.982,22.782,37.29676736172601,96.84881823212304,20.0,69.65779222576492,0
833.8064516129032,-0.002,-0.0016,97.0,4.0,22.747,37.330954047816654,96.62609464401773,20.0,71.14410316995944,0
833.8709677419355,0.043,0.0008,97.0,4.016,22.704,37.319758032357456,96.84420679608915,20.0,70.47131096262547,0
833.9354838709677,-0.358,-0.01,97.0,4.046,22.66,37.29649373624522,96.80867284506814,20.0,72.70659662209162,0
834.0,0.085,-0.0079,97.0,4.057,22.654,37.28411214302209,96.74735624670274,20.0,70.13352158590752,0
834.0645161290323,0.047,-0.0001,97.0,4.071,22.645,37.32319562303551,96.97186982475168,20.0,73.0987054403577,0
834.1290322580645,0.026,-0.0083,97.0,4.085,22.621,37.2987987963866,96.87242031081044,20.0,72.3950572137207,0
834.1935483870968,0.035,-0.0095,97.0,4.1,22.589,37.323889799504606,96.70025288283524,20.0,72.0822433585498,0
834.258064516129,0.026,-0.0136,97.0,4.115,22.556,37.281769859270725,96.93400502085768,20.0,72.51420023056934,0
834.3225806451613,0.024,-0.0105,97.0,4.128,22.524,37.29777743318596,96.95397357883138,20.0,70.28978662459323,0
834.3870967741935,0.023,-0.0128,97.0,4.143,22.494,37.31720775668619,96.74443538898372,20.0,73.66426259639006,0
834.4516129032259,-0.235,0.0051,97.0,4.157,22.46,37.25155156322042,96.4820924438287,20.0,73.98321053337064,0
834.516129032258,-0.011,-0.0048,137.0,4.172,22.426,37.31782331879067,96.82744820327484,20.0,72.51898817796067,0
834.5806451612904,0.115,-0.0087,137.0,4.187,22.393,37.32736298564636,96.80195200093566,20.0,75.0743304987651,0
834.6451612903226,0.119,0.0062,137.0,4.211,22.315,37.26982154815855,96.41287436061124,20.0,71.46189178212981,0
834.7096774193549,0.076,-0.0096,137.0,4.223,22.274,37.30313367328338,96.85698114464115,20.0,73.04065466416084,0
834.7741935483871,0.083,-0.0054,137.0,4.236,22.234,37.27642473422132,96.78887362479712,20.0,73.37933256294129,0
834.8387096774194,0.078,-0.003,137.0,4.248,22.193,37.29883528343705,97.10598798167064,20.0,73.12076373792888,0
834.9032258064516,0.078,-0.0042,137.0,4.258,22.148,37.286928440089646,96.93897928751726,20.0,75.79464446041973,0
834.9677419354839,-0.12,-0.0008,137.0,4.264,22.103,37.31901079269654,96.69090488286044,20.0,75.0012397626044,0
835.0322580645161,-0.027,-0.008,137.0,4.272,22.061,37.28676355402726,96.98298938003032,20.0,75.6142408981712,0
835.0967741935484,0.147,-0.0037,137.0,4.277,22.018,37.266489494129424,96.71714586450013,20.0,72.78663065156125,0
835.1612903225806,0.138,-0.0028,137.0,4.281,21.975,37.28433942883115,97.03621911562578,20.0,73.66917826576243,0
835.2258064516129,0.078,-0.011,137.0,4.283,21.936,37.27103635349798,96.60633091596938,20.0,74.42631551512096,0
835.2903225806451,0.112,-0.0119,137.0,4.296,21.896,37.3607053590148,96.67491557898896,20.0,73.08294048691137,0
835.3548387096774,0.109,-0.0127,137.0,4.296,21.859,37.27353138421049,96.84902477649682,20.0,72.71522652322884,0
835.4193548387096,0.102,-0.0093,137.0,4.296,21.821,37.296826870468486,96.86221358302946,20.0,72.37013740781356,0
835.483870967742,0.092,-0.0024,137.0,4.294,21.782,37.32710573216096,96.75799817440095,20.0,72.56073934216934,0
835.5483870967741,-0.045,0.0055,137.0,4.291,21.743,37.29158810754439,96.74588710115084,20.0,72.98418326549672,0
835.6129032258065,-0.126,-0.0103,137.0,4.287,21.706,37.31170599995848,96.93788169321591,20.0,71.76181926887888,0
835.6774193548387,0.156,-0.0022,103.0,4.283,21.669,37.35279064535248,96.98924905639436,20.0,72.41565433612223,0
835.741935483871,0.178,0.0011,103.0,4.277,21.638,37.2943622078281,96.606173414143,20.0,71.72912646690772,0
835.8064516129032,0.118,-0.0033,103.0,4.272,21.607,37.30328454164072,96.86494516552057,20.0,70.01270581247884,0
835.8709677419355,0.092,-0.0119,103.0,4.265,21.579,37.29212098185374,96.85237131800136,20.0,71.38868910160386,0
835.9354838709677,0.096,-0.0016,103.0,4.258,21.552,37.27643041007948,97.25348773609572,20.0,73.84282192688435,0
836.0,0.091,-0.0081,103.0,4.248,21.531,37.303221154193466,96.74830304909078,20.0,71.22513145696499,0
836.0645161290323,0.072,-0.0041,103.0,4.241,21.512,37.29502407709104,96.8850978610897,20.0,73.01564313539959,0
836.1290322580645,0.093,-0.0003,103.0,4.231,21.498,37.34530892894598,96.83504004310107,20.0,71.77403283247102,0
836.1935483870968,-0.358,-0.0014,103.0,4.221,21.489,37.32698711718427,96.77094969763148,20.0,67.98532422336504,0
836.258064516129,0.145,-0.003,101.0,4.211,21.489,37.2714615432901,96.8381180088059,20.0,70.11393782409147,0
836.3225806451613,0.164,-0.0068,101.0,4.201,21.499,37.3026616123066,96.89265939785597,20.0,69.13578602081088,0
836.3870967741935,0.118,-0.0085,101.0,4.188,21.52,37.33550096170519,96.80241064025844,20.0,70.17724418404946,0
836.4516129032259,0.061,-0.0129,101.0,4.177,21.564,37.33927782908804,97.03151122130204,20.0,68.93211570897905,0
836.516129032258,0.059,-0.0045,101.0,4.165,21.632,37.29766948872816,96.8932209961102,20.0,69.55958584608088,0
836.5806451612904,0.051,-0.0017,101.0,4.155,21.729,37.31512859163715,96.92416261938548,20.0,67.37948687538172,0
836.6451612903226,0.035,-0.0053,101.0,4.146,21.851,37.29687734160834,96.85782222808808,20.0,66.53612859816052,0
836.7096774193549,0.029,0.0,101.0,4.133,21.998,37.30299145328311,96.58043210026912,20.0,67.72487875091669,0
836.7741935483871,-0.391,-0.0075,101.0,4.121,22.162,37.28417621186636,96.91595339600362,20.0,68.82516089665019,0
836.8387096774194,0.082,-0.0034,97.0,4.109,22.337,37.28721562371111,96.71198522065085,20.0,70.07449189244086,0
836.9032258064516,0.105,-0.0046,97.0,4.099,22.513,37.33394666778074,96.61812093189305,20.0,71.99802465935561,0
836.9677419354839,0.105,-0.0022,97.0,4.09,22.69,37.23924852437559,97.24926487066664,20.0,71.39411373998958,0
837.0322580645161,0.036,-0.0103,97.0,4.081,22.857,37.32638285577216,96.78929965297472,20.0,71.05418293760775,0
837.0967741935484,0.032,-0.0034,97.0,4.075,23.008,37.33190096054969,96.95269001216936,20.0,73.43221688720453,0
837.1612903225806,0.027,-0.0018,97.0,4.07,23.143,37.30969655086135,96.68007705520104,20.0,71.80080653690366,0
837.2258064516129,0.019,-0.0039,97.0,4.067,23.26,37.28385744534497,96.78903042289768,20.0,77.71951087664492,0
837.2903225806451,0.009,-0.0026,97.0,4.07,23.361,37.30963602631566,96.8590421777892,20.0,78.36756393070691,0
837.3548387096774,0.037,-0.0021,97.0,4.076,23.443,37.27128209416564,97.05142437470306,20.0,76.34368421671898,0
837.4193548387096,-0.398,-0.0036,97.0,4.084,23.509,37.27005782423421,97.08287670696298,20.0,76.85276386167702,0
837.483870967742,0.078,-0.0191,97.0,4.094,23.557,37.30968826158482,96.82858632340708,20.0,78.34317696163767,0
837.5483870967741,0.1,-0.0056,97.0,4.104,23.591,37.324333655848,96.65252432713343,20.0,79.06117441001162,0
837.6129032258065,0.064,0.0066,97.0,4.116,23.612,37.310248698540256,96.93050211378107,20.0,75.69705272018767,0
837.6774193548387,0.014,-0.01,97.0,4.132,23.63,37.27363902699192,96.82981730572936,20.0,71.4113624938231,0
837.741935483871,0.015,-0.0029,100.0,4.151,23.637,37.3008425299772,96.8161303623116,20.0,68.79857830913568,0
837.8064516129032,0.014,-0.0049,100.0,4.172,23.632,37.36183411650435,96.73070157437822,20.0,70.42382202263074,0
837.8709677419355,0.009,-0.0071,100.0,4.195,23.62,37.31351326788759,96.89366402793962,20.0,71.17273384876825,0
837.9354838709677,0.0,0.0068,100.0,4.217,23.6,37.30284404464713,96.8587461568362,20.0,67.61066073528134,0
838.0,-0.246,-0.0002,100.0,4.242,23.57,37.3227813938482,96.76638867087466,20.0,67.52564461450159,0
838.0645161290323,-0.094,-0.0083,100.0,4.267,23.536,37.32609034850898,97.22749119531736,20.0,66.61733355556463,0
838.1290322580645,0.066,-0.0109,100.0,4.292,23.497,37.35496735320035,96.57425819578688,20.0,69.88213766102443,0
838.1935483870968,0.083,-0.0011,100.0,4.316,23.449,37.27538943742845,97.1016631799876,20.0,67.99006163698762,0
838.258064516129,0.037,-0.0128,100.0,4.338,23.401,37.30142048414017,97.2103707131485,20.0,69.48845460069701,0
838.3225806451613,0.032,-0.0139,100.0,4.358,23.349,37.27819160443541,96.824758953341,20.0,70.58304158587406,0
838.3870967741935,0.031,-0.0064,100.0,4.378,23.291,37.26148063976438,96.95058350497928,20.0,70.80721310435013,0
838.4516129032259,0.029,-0.0059,100.0,4.395,23.23,37.27267082975372,96.78540211505076,20.0,69.28505105899508,0
838.516129032258,0.013,-0.005,100.0,4.413,23.166,37.28674939707513,96.69354069757236,20.0,69.03686941806217,0
838.5806451612904,-0.036,0.0013,132.0,4.428,23.1,37.309465884279824,96.58669611801535,20.0,68.25986160912535,0
838.6451612903226,-0.287,-0.0093,132.0,4.441,23.036,37.30810930758562,96.47210446563524,20.0,69.575426794356,0
838.7096774193549,0.077,-0.0044,132.0,4.452,22.971,37.2833807754704,96.9584317924623,20.0,69.16240197168244,0
838.7741935483871,0.1,-0.0028,132.0,4.462,22.909,37.33487905098748,96.41898909135166,20.0,68.62730079728628,0
838.8387096774194,0.05,0.0068,132.0,4.471,22.848,37.277292891009694,96.895963917059,20.0,72.44291029557546,0
838.9032258064516,0.04,-0.004,132.0,4.475,22.788,37.29387284072355,96.97655094430463,20.0,70.97454613206635,0
838.9677419354839,0.037,-0.0103,132.0,4.476,22.731,37.30912331778434,97.14639768740732,20.0,72.19541515199144,0
839.0322580645161,0.047,0.0009,132.0,4.476,22.679,37.31389986435663,96.79506922823153,20.0,69.78825534864364,0
839.0967741935484,0.054,-0.0177,132.0,4.476,22.626,37.2709327984461,97.10790318198872,20.0,71.586957926741,0
839.1612903225806,0.114,0.0011,132.0,4.476,22.581,37.31371954199635,96.72410140923428,20.0,68.15609563746192,0
839.2258064516129,-0.311,0.0,132.0,4.473,22.533,37.35208536919772,96.95426231105394,20.0,70.35002747749687,0
839.2903225806451,0.128,-0.0079,132.0,4.468,22.487,37.29571332265711,96.47392564111514,20.0,70.3813291222004,0
839.3548387096774,0.129,-0.0036,132.0,4.465,22.441,37.2995371512714,96.70209014496903,20.0,71.63357799512534,0
839.4193548387096,0.078,0.0053,132.0,4.459,22.404,37.292359304649366,96.8094029222019,20.0,70.93062992237124,0
839.483870967742,0.072,-0.0131,132.0,4.452,22.381,37.28562980912454,96.68118885096392,20.0,71.0035884923033,0
839.5483870967741,0.076,-0.0071,132.0,4.442,22.342,37.278302830141335,96.92280494350068,20.0,68.13986509217962,0
839.6129032258065,0.068,-0.0033,132.0,4.432,22.304,37.29604255663714,96.59558088993438,20.0,69.0302725901151,0
839.6774193548387,0.066,0.0045,132.0,4.422,22.287,37.30949316191767,96.77829033013867,20.0,69.10917203544334,0
839.741935483871,0.076,0.0089,132.0,4.41,22.272,37.27262545859213,96.90599989403889,20.0,70.23855411342618,0
839.8064516129032,-0.359,-0.0013,132.0,4.397,22.259,37.35058479293056,96.94276769967396,20.0,70.73407616013205,0
839.8709677419355,0.103,-0.0059,101.0,4.385,22.236,37.32738000572902,96.70937122915,20.0,71.50638630597643,0
839.9354838709677,0.111,0.0014,101.0,4.372,22.212,37.270951446690006,96.59535522112444,20.0,71.0918805920775,0
840.0,0.078,-0.0128,101.0,4.359,22.19,37.31022067918954,96.8847938713977,20.0,71.53954231714101,0
840.0645161290323,0.038,-0.0203,101.0,4.346,22.165,37.33120281677935,96.93517667602596,20.0,70.02766500874091,0
840.1290322580645,0.014,-0.0121,101.0,4.319,22.107,37.30499293708666,96.8189666223929,20.0,68.38235493688327,0
840.1935483870968,0.014,-0.0121,101.0,4.319,22.107,37.28721960124506,96.98957427449656,20.0,70.71747152299324,0
840.258064516129,0.0,-0.0015,101.0,4.277,22.025,37.29825896858992,96.78186259301424,20.0,68.88628761912243,0
840.3225806451613,-0.031,-0.007,101.0,4.262,21.996,37.28632294975979,96.67604493759352,20.0,69.48954198724071,0
840.3870967741935,0.008,-0.0058,101.0,4.247,21.978,37.31591330978724,97.00174765926792,20.0,66.74873972488567,0
840.4516129032259,0.009,-0.0001,145.0,4.233,21.965,37.301532820901386,97.02277813915332,20.0,75.3352672691446,0
840.516129032258,-0.05,0.0008,145.0,4.217,21.963,37.26117345224686,97.00345190015705,20.0,79.98763568581586,0
840.5806451612904,-0.058,-0.0053,145.0,4.205,21.971,37.27713520549076,96.8554478077976,20.0,80.1728944533129,0
840.6451612903226,-0.059,0.0,145.0,4.19,21.971,37.28591702055632,97.02589389368204,20.0,80.28696767827698,0
840.7096774193549,-0.074,-0.0067,145.0,4.177,21.962,37.2785086161273,97.11182739395817,20.0,80.4412267687595,0
840.7741935483871,-0.093,0.0005,145.0,4.163,21.943,37.27481332306065,96.91076359240483,20.0,80.22885245373399,0
840.8387096774194,-0.05,0.009,145.0,4.15,21.941,37.32890169181417,96.61651901510598,20.0,80.01963996342172,0
840.9032258064516,-0.463,-0.0092,145.0,4.138,21.904,37.29054421522122,96.7141677634177,20.0,78.88541059097963,0
840.9677419354839,-0.012,-0.0152,145.0,4.125,21.867,37.2626893009671,96.86869746986558,20.0,80.06471730221394,0
841.0322580645161,0.0,0.0009,145.0,4.114,21.841,37.30463240694628,96.9142904654296,20.0,76.33413432230469,0
841.0967741935484,-0.03,-0.0063,97.0,4.101,21.812,37.2816208406352,96.93426534693506,20.0,78.71600217429797,0
841.1612903225806,-0.037,-0.0153,97.0,4.09,21.789,37.27194357885311,96.7446286288435,20.0,68.81186847009421,0
841.2258064516129,-0.033,-0.0134,97.0,4.078,21.767,37.334024455012894,96.46391940221312,20.0,70.85095064667397,0
841.2903225806451,-0.031,-0.0089,97.0,4.067,21.744,37.24879062499784,96.66236361661082,20.0,66.24370417255426,0
841.3548387096774,-0.025,-0.0011,97.0,4.057,21.722,37.313371188143655,97.03485673448932,20.0,67.15730295282776,0
841.4193548387096,-0.046,-0.0067,97.0,4.046,21.701,37.29089416767106,96.7176332372036,20.0,67.60057326861804,0
841.483870967742,-0.1,0.0052,97.0,4.034,21.68,37.30745476507963,96.98682940493404,20.0,67.15643398089675,0
841.5483870967741,-0.319,-0.0141,97.0,4.024,21.66,37.30792266826148,97.15284760772369,20.0,67.97525847283906,0
841.6129032258065,0.037,-0.0015,97.0,4.014,21.64,37.29031972445148,96.9106750556524,20.0,68.37076199091817,0
841.6774193548387,0.043,-0.0024,97.0,4.004,21.623,37.29319015504434,97.05798118486564,20.0,69.56305852720173,0
841.741935483871,-0.002,-0.0094,97.0,3.994,21.609,37.321084556362,96.98532597079944,20.0,70.18460310805906,0
841.8064516129032,-0.018,-0.0123,94.0,3.984,21.6,37.37497932740987,97.02254562145798,20.0,68.32108383988356,0
841.8709677419355,-0.003,-0.0008,94.0,3.972,21.607,37.29551572413279,96.53892100393466,20.0,70.11415047789073,0
841.9354838709677,-0.005,0.0022,94.0,3.961,21.611,37.308034008685134,96.7881171620922,20.0,69.78353089289618,0
842.0,-0.002,-0.0082,94.0,3.95,21.611,37.28177176075422,96.73158005308336,20.0,84.71339171011533,0
842.0645161290323,-0.025,0.0007,94.0,3.942,21.614,37.26443325344244,97.14822950537533,20.0,84.04520660415717,0
842.1290322580645,0.02,-0.0012,94.0,3.926,21.595,37.30094628598653,96.73300035744452,20.0,83.4296458856698,0
842.1935483870968,0.081,-0.0071,94.0,3.917,21.582,37.247816239569794,96.75616331769038,20.0,83.79817904065172,0
842.258064516129,0.057,-0.0039,94.0,3.91,21.569,37.26209119486944,97.13699671792476,20.0,83.91721649563524,0
842.3225806451613,0.032,0.0014,94.0,3.901,21.554,37.29514456419291,96.57522250570678,20.0,83.62124367959653,0
842.3870967741935,-0.01,-0.0219,94.0,3.894,21.539,37.30787237782168,96.90347323202047,20.0,85.83098954220016,0
842.4516129032259,-0.01,-0.0009,91.0,3.885,21.528,37.32158885963789,96.74282955466975,20.0,82.10369276936837,0
842.516129032258,-0.032,-0.0015,91.0,3.87,21.507,37.26513254337017,96.87674091784297,20.0,83.12401653630306,0
842.5806451612904,-0.032,-0.0015,91.0,3.87,21.507,37.35981096412662,96.82610011263692,20.0,70.40314060901119,0
842.6451612903226,-0.035,-0.0004,91.0,3.853,21.498,37.33585338384631,96.9397139753237,20.0,70.51160473894373,0
842.7096774193549,-0.41,-0.0049,91.0,3.845,21.481,37.28995277690582,96.70817102483907,20.0,73.0986744023346,0
842.7741935483871,0.005,-0.0025,91.0,3.838,21.467,37.22690834475499,96.66411956867472,20.0,68.8785756484008,0
842.8387096774194,0.028,-0.0033,91.0,3.83,21.453,37.2289510977595,97.20421209841368,20.0,69.06049088741088,0
842.9032258064516,0.033,-0.0015,91.0,3.824,21.44,37.33874064566117,96.7284741444744,20.0,68.69819314178667,0
842.9677419354839,-0.006,-0.0074,91.0,3.817,21.425,37.27286173928192,96.93920030751164,20.0,68.53805038095628,0
843.0322580645161,-0.001,-0.0046,89.0,3.809,21.41,37.27284763707303,96.82734866010624,20.0,67.53008303812702,0
843.0967741935484,-0.003,-0.0179,89.0,3.802,21.39,37.28283870358504,96.8773272531847,20.0,68.7216573642007,0
843.1612903225806,-0.008,-0.0043,89.0,3.796,21.35,37.27067123170633,97.25296530412872,20.0,67.94685422725243,0
843.2258064516129,-0.027,-0.0044,89.0,3.785,21.329,37.30054739308436,96.34261071646166,20.0,69.85526898273254,0
843.2903225806451,-0.024,0.0067,89.0,3.777,21.311,37.3205989264657,97.2509851299455,20.0,67.69477398262666,0
843.3548387096774,-0.341,-0.0165,89.0,3.77,21.295,37.317814658623405,96.841836068426,20.0,70.92531322990293,0
843.4193548387096,0.038,-0.0047,89.0,3.762,21.28,37.30326450954173,96.74652805842092,20.0,69.93073071502458,0
843.483870967742,0.052,0.0,89.0,3.757,21.266,37.27473912151409,96.91101670353238,20.0,67.7048910389589,0
843.5483870967741,0.017,-0.0074,89.0,3.752,21.248,37.22182078835443,97.0607392148051,20.0,70.52189477118904,0
843.6129032258065,0.005,-0.0059,88.0,3.747,21.231,37.255220853272895,97.13458296788056,20.0,69.4486923536846,0
843.6774193548387,0.002,-0.0079,88.0,3.744,21.216,37.321104008116144,97.19434404038908,20.0,69.32074204191005,0
843.741935483871,-0.002,-0.0086,88.0,3.74,21.201,37.27226140809148,97.17096671678728,20.0,68.40635290791818,0
843.8064516129032,0.003,-0.0096,88.0,3.735,21.186,37.27757606389882,96.59818460301004,20.0,67.26124434377606,0
843.8709677419355,-0.003,-0.0008,88.0,3.73,21.17,37.28289796474722,96.79160547509808,20.0,68.98588525153455,0
843.9354838709677,0.033,-0.005,88.0,3.722,21.139,37.30600337211515,96.76948217777868,20.0,69.31247857521609,0
844.0,0.06,-0.0048,88.0,3.717,21.126,37.3349842757546,96.77025532454412,20.0,67.50276771794356,0
844.0645161290323,0.066,-0.0044,88.0,3.713,21.11,37.28825003029645,96.60239929624764,20.0,67.33505504716773,0
844.1290322580645,0.028,-0.0055,88.0,3.708,21.096,37.260105461573545,96.95696762727523,20.0,68.83151319886846,0
844.1935483870968,0.025,-0.0127,88.0,3.705,21.083,37.28739679564357,96.29030142818088,20.0,67.1270938970139,0
844.258064516129,0.024,-0.0111,88.0,3.7,21.07,37.27537469009173,96.80948276852868,20.0,64.94413542684022,0
844.3225806451613,0.012,0.0035,88.0,3.693,21.05,37.261976004532336,97.07990629061878,20.0,66.45193351683085,0
844.3870967741935,0.012,0.0035,88.0,3.693,21.05,37.278351510999286,96.73377669509604,20.0,65.9331860963973,0
844.4516129032259,0.0,-0.0076,88.0,3.684,21.033,37.344858907379326,96.51463783410782,20.0,66.89757901963605,0
844.516129032258,-0.36,-0.0035,88.0,3.683,21.023,37.32050715572154,96.55815038584392,20.0,65.50540683098163,0
844.5806451612904,0.067,-0.0042,91.0,3.678,21.013,37.37080090090862,97.39692714699758,31.45758541708568,68.77448426703313,0
844.6451612903226,0.079,-0.003,91.0,3.675,21.0,37.279920249365205,96.88218819902254,31.919259933162536,70.43746347723462,0
844.7096774193549,0.045,-0.0005,91.0,3.673,20.987,37.3226136296124,96.79681753743652,34.72352190773704,70.46563662205725,0
844.7741935483871,0.007,-0.0089,91.0,3.67,20.973,37.28177119173653,96.99114389772932,35.404997243820326,68.12520933428615,0
844.8387096774194,0.003,-0.0093,91.0,3.664,20.948,37.30966541250768,96.75333558303116,33.044158426823714,68.95351496020287,0
844.9032258064516,0.003,-0.0093,91.0,3.664,20.948,37.28776630201892,97.18012660412924,20.0,67.57599883657382,0
844.9677419354839,-0.005,-0.0024,91.0,3.659,20.928,37.28514957051319,96.59583773596448,20.0,71.95540354931,0
845.0322580645161,-0.002,0.0036,71.0,3.657,20.919,37.27679199541364,96.52366139964488,20.0,70.42482292490376,0
845.0967741935484,-0.384,0.0033,71.0,3.654,20.908,37.29785474341913,96.73411665736867,20.0,70.01817953090017,0
845.1612903225806,0.032,0.0,71.0,3.65,20.898,37.27232714470301,96.82945343900693,20.0,71.67154497232401,0
845.2258064516129,0.047,-0.0081,71.0,3.645,20.891,37.24832174062817,96.80832454557655,20.0,68.4730156457057,0
845.2903225806451,0.029,-0.0053,71.0,3.643,20.881,37.2522360240943,96.79549715991344,20.0,70.92547386683545,0
845.3548387096774,-0.009,-0.0228,71.0,3.639,20.874,37.3515953619017,96.72902236153035,20.0,72.92428684538815,0
845.4193548387096,-0.002,-0.0153,71.0,3.637,20.86,37.32812690628401,97.0786494277132,20.0,71.12204934318613,0
845.483870967742,-0.002,-0.0081,71.0,3.633,20.844,37.29452187492589,96.76643300194807,20.0,69.85120537622144,0
845.5483870967741,-0.007,-0.0048,71.0,3.63,20.83,37.328543189223375,96.9636817897957,20.0,70.27621546414585,0
845.6129032258065,-0.016,-0.0049,71.0,3.626,20.816,37.26506426904788,96.95864722824548,20.0,69.92531627196841,0
845.6774193548387,0.006,0.0026,95.0,3.623,20.801,37.25324875919904,96.42337242719312,20.0,71.08330743075894,0
845.741935483871,-0.378,0.0002,95.0,0.0,20.788,37.31179152256165,97.04585137995127,20.0,71.40149216982097,0
